title,price_str,price,price_currency,price_raw,grader,grade,keywords,card_number,sponsored,link,image_url,sold_date,sold_date_iso,similarity,matched,missing
"2023 Pokemon SVP EN Pokemon X Van Gogh #085 Pikachu with Grey Felt Hat PSA 10
Opens in a new window or tab","$2,750.00",2750.0,USD,2750.0,PSA,10,[],,False,https://www.ebay.com/itm/366264699137,https://i.ebayimg.com/images/g/Q88AAeSwdRtpsema/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon Black Star Promo Pikachu X Van Gogh Sealed Pack PSA 10 GEM MINT
Opens in a new window or tab","$1,876.00",1876.0,USD,1876.0,PSA,10,[],,False,https://www.ebay.com/itm/366264711814,https://i.ebayimg.com/images/g/VS0AAeSwVRppsesV/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt hat Van Gogh 085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$1,875.00",1875.0,USD,1875.0,PSA,10,[],,False,https://www.ebay.com/itm/366264748025,https://i.ebayimg.com/images/g/kiwAAeSww8Fpse73/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt hat Van Gogh 085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$1,875.00",1875.0,USD,1875.0,PSA,10,[],,False,https://www.ebay.com/itm/366264749481,https://i.ebayimg.com/images/g/XekAAeSwi~Jpse9M/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon SVP EN Pokemon X Van Gogh #085 Pikachu with Grey Felt Hat PSA 10
Opens in a new window or tab","$2,650.00",2650.0,USD,2650.0,PSA,10,[],,False,https://www.ebay.com/itm/377026616648,https://i.ebayimg.com/images/g/hR0AAeSwmNppsen~/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon SVP EN Pokemon X Van Gogh #085 Pikachu with Grey Felt Hat PSA 10
Opens in a new window or tab","$2,750.00",2750.0,USD,2750.0,PSA,10,[],,False,https://www.ebay.com/itm/377026619133,https://i.ebayimg.com/images/g/fPUAAeSw7cppseqY/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt hat Van Gogh 085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$1,825.00",1825.0,USD,1825.0,PSA,10,[],,False,https://www.ebay.com/itm/377026648186,https://i.ebayimg.com/images/g/ojEAAeSw8Etpse7J/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 POKEMON SVP POKEMON X VAN GOGH #085 PIKACHU WITH GREY FELT HAT PSA 10
Opens in a new window or tab","$2,721.00",2721.0,USD,2721.0,PSA,10,[],,False,https://www.ebay.com/itm/298106100142,https://i.ebayimg.com/images/g/~ZYAAeSwx-Rpr5rt/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon Black Star Promo X Van Gogh Pikachu Grey Felt Hat #085 PSA 10 (85)
Opens in a new window or tab","$2,025.01",2025.01,USD,2025.01,PSA,10,[],,False,https://www.ebay.com/itm/127731444637,https://i.ebayimg.com/images/g/MnsAAeSwMHlpsD4e/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 POKEMON SVP POKEMON X VAN GOGH #085 PIKACHU WITH GREY FELT HAT PSA 10
Opens in a new window or tab","$2,825.00",2825.0,USD,2825.0,PSA,10,[],,False,https://www.ebay.com/itm/117069650903,https://i.ebayimg.com/images/g/HrEAAeSwnNBpqC3j/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon X Van Gogh SVP EN Pikachu with Grey Felt Hat Full Art #085 PSA 10
Opens in a new window or tab","$2,651.00",2651.0,USD,2651.0,PSA,10,[],,False,https://www.ebay.com/itm/127739194341,https://i.ebayimg.com/images/g/3JcAAeSw6IJptBAV/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu 2023 Van Gogh Grey Felt Hat #085 PSA 10
Opens in a new window or tab","$2,600.00",2600.0,USD,2600.0,PSA,10,[],,False,https://www.ebay.com/itm/117093260592,https://i.ebayimg.com/images/g/bdgAAeSwqihpsIvK/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt hat Van Gogh 085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$2,100.00",2100.0,USD,2100.0,PSA,10,[],,False,https://www.ebay.com/itm/358347448782,https://i.ebayimg.com/images/g/PCIAAeSwqcZputvp/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokémon Pikachu TCG Promo Card Grey Felt Hat Van Gogh PSA 10
Opens in a new window or tab","$2,690.54",2690.54,USD,2690.54,PSA,10,[],,False,https://www.ebay.com/itm/406779559523,https://i.ebayimg.com/images/g/4eoAAeSwx0VpuXdV/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokémon Pikachu TCG Promo Card Grey Felt Hat Van Gogh PSA 10
Opens in a new window or tab","$2,690.54",2690.54,USD,2690.54,PSA,10,[],,False,https://www.ebay.com/itm/406776830906,https://i.ebayimg.com/images/g/4eoAAeSwx0VpuXdV/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"PIKACHU GREY FELT HAT VAN GOGH POKEMON SVP EN-SV BLCK STR PRM 2023 085 PSA 10
Opens in a new window or tab","$2,781.36",2781.36,USD,2781.36,PSA,10,[],,False,https://www.ebay.com/itm/227262258984,https://i.ebayimg.com/images/g/aysAAeSw8U9ptpe3/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"PSA 10 Pikachu with Grey Felt Hat Van Gogh Museum Promo Pokemon Card 085 NM/M
Opens in a new window or tab",$104.17,104.17,USD,104.17,PSA,10,[],,False,https://www.ebay.com/itm/198201463491,https://i.ebayimg.com/images/g/IksAAeSwtoNpumPJ/s-l500.webp,"Mar 18, 2026",2026-03-18,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pikachu Van Gogh (Pikachu with Grey Felt Hat) PSA 10 Pokemon Card
Opens in a new window or tab","$2,665.47",2665.47,USD,2665.47,PSA,10,[],,False,https://www.ebay.com/itm/227257910975,https://i.ebayimg.com/images/g/ua0AAeSwkKxpqy67/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokémon SVP EN Pikachu Grey Felt Hat Pokémon x Van Gogh Promo 085 PSA 10
Opens in a new window or tab","$2,850.00",2850.0,USD,2850.0,PSA,10,[],,False,https://www.ebay.com/itm/366269143928,https://i.ebayimg.com/images/g/r6UAAeSw7mhps6JV/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt hat Van Gogh 085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$2,175.00",2175.0,USD,2175.0,PSA,10,[],,False,https://www.ebay.com/itm/366261407460,https://i.ebayimg.com/images/g/-VMAAeSwRzRpsFUE/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt hat Van Gogh 085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$2,025.00",2025.0,USD,2025.0,PSA,10,[],,False,https://www.ebay.com/itm/377023565663,https://i.ebayimg.com/images/g/2t4AAeSwSFlpsFTU/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon SVP EN Pokemon X Van Gogh #085 Pikachu With Grey Felt Hat PSA 10
Opens in a new window or tab","$2,801.00",2801.0,USD,2801.0,PSA,10,[],,False,https://www.ebay.com/itm/389725342810,https://i.ebayimg.com/images/g/GoEAAeSwW15psD7r/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon Black Star Promo X Van Gogh Pikachu Grey Felt Hat #085 PSA 10 (67)
Opens in a new window or tab","$1,850.00",1850.0,USD,1850.0,PSA,10,[],,False,https://www.ebay.com/itm/377023385517,https://i.ebayimg.com/images/g/HJcAAeSwnjlpsD4s/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pikachu With Grey Felt Hat Pokemon SVP 085 Promo Card x Van Gogh MINT PSA 10
Opens in a new window or tab","$2,911.38",2911.38,USD,2911.38,PSA,10,[],,False,https://www.ebay.com/itm/397710609354,https://i.ebayimg.com/images/g/eMQAAeSwnjlptHfZ/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 POKEMON SVP EN PIKACHU FELT HAT X VAN GOGH 085 PSA 10 GEM MINT 2A
Opens in a new window or tab","$2,749.99",2749.99,USD,2749.99,PSA,10,[],,False,https://www.ebay.com/itm/298130838635,https://i.ebayimg.com/images/g/~5MAAeSwZcFpuGMT/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"NEW CERT 2023 POKEMON PIKACHU WITH GREY FELT HAT VAN GOGH GEM MINT PSA 10
Opens in a new window or tab","$2,995.95",2995.95,USD,2995.95,PSA,10,[],,False,https://www.ebay.com/itm/137123625127,https://i.ebayimg.com/images/g/F-sAAeSwO61psxmf/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"PSA 10 Pokemon Van Gogh Pikachu Grey Felt Hat Postcard Museum Exclusive
Opens in a new window or tab",$888.98,888.98,USD,888.98,PSA,10,[],,False,https://www.ebay.com/itm/317582019443,https://i.ebayimg.com/images/g/gbsAAeSwnR9pgAKG/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokémon Pikachu TCG Promo Card Grey Felt Hat Van Gogh PSA 10
Opens in a new window or tab","$2,551.89",2551.89,USD,2551.89,PSA,10,[],,False,https://www.ebay.com/itm/318015311774,https://i.ebayimg.com/images/g/nLcAAeSw3FNpuJRr/s-l500.webp,"Mar 17, 2026",2026-03-17,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 POKEMON SVP POKEMON X VAN GOGH #085 PIKACHU WITH GREY FELT HAT PSA 10
Opens in a new window or tab","$2,800.00",2800.0,USD,2800.0,PSA,10,[],,False,https://www.ebay.com/itm/227250499820,https://i.ebayimg.com/images/g/WFUAAeSwutNpsLe2/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt Hat Van Gogh #085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$1,975.00",1975.0,USD,1975.0,PSA,10,[],,False,https://www.ebay.com/itm/366251577646,https://i.ebayimg.com/images/g/nFoAAeSwlVRpqywT/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt Hat Van Gogh #085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$2,028.00",2028.0,USD,2028.0,PSA,10,[],,False,https://www.ebay.com/itm/366258781667,https://i.ebayimg.com/images/g/1mAAAeSwSxxpryMc/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt Hat Van Gogh 085 Promo PSA 10 Graded GEM MINT
Opens in a new window or tab","$2,900.00",2900.0,USD,2900.0,PSA,10,[],,False,https://www.ebay.com/itm/377014209541,https://i.ebayimg.com/images/g/c5AAAeSw6MhpqyxO/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt Hat Van Gogh #085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$2,109.00",2109.0,USD,2109.0,PSA,10,[],,False,https://www.ebay.com/itm/389708406692,https://i.ebayimg.com/images/g/NvQAAeSwXJ1pqyvf/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon SVP Van Gogh Promo #085 Pikachu Grey Felt Hat PSA 10
Opens in a new window or tab","$2,599.00",2599.0,USD,2599.0,PSA,10,[],,False,https://www.ebay.com/itm/227259275340,https://i.ebayimg.com/images/g/dEgAAeSw7x1pscBv/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon X Van Gogh SVP EN Pikachu with Grey Felt Hat Full Art #085 PSA 10
Opens in a new window or tab","$2,750.94",2750.94,USD,2750.94,PSA,10,[],,False,https://www.ebay.com/itm/127733684311,https://i.ebayimg.com/images/g/VhQAAeSwk6RpsZrl/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon X Van Gogh SVP EN Pikachu with Grey Felt Hat Full Art #085 PSA 10
Opens in a new window or tab","$2,800.00",2800.0,USD,2800.0,PSA,10,[],,False,https://www.ebay.com/itm/127733713113,https://i.ebayimg.com/images/g/ZtIAAeSwJNBpsaCj/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 POKEMON SVP POKEMON X VAN GOGH #085 PIKACHU WITH GREY FELT HAT PSA 10
Opens in a new window or tab","$2,950.00",2950.0,USD,2950.0,PSA,10,[],,False,https://www.ebay.com/itm/117076951247,https://i.ebayimg.com/images/g/V4sAAeSwlCRprdUT/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon Black Star Promo X Van Gogh Pikachu Grey Felt Hat #085 PSA 10 (58)
Opens in a new window or tab","$1,825.01",1825.01,USD,1825.01,PSA,10,[],,False,https://www.ebay.com/itm/377021190862,https://i.ebayimg.com/images/g/zjIAAeSwmUtpryMU/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon Black Star Promo X Van Gogh Pikachu Grey Felt Hat #085 PSA 10 (60)
Opens in a new window or tab","$1,975.00",1975.0,USD,1975.0,PSA,10,[],,False,https://www.ebay.com/itm/377021190870,https://i.ebayimg.com/images/g/wT8AAeSw1-NpryMS/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon Black Star Promo X Van Gogh Pikachu Grey Felt Hat #085 PSA 10 (66)
Opens in a new window or tab","$1,750.00",1750.0,USD,1750.0,PSA,10,[],,False,https://www.ebay.com/itm/127729674538,https://i.ebayimg.com/images/g/5rEAAeSwFOBpryOP/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon SVP Van Gogh Promo #085 Pikachu Grey Felt Hat PSA 10
Opens in a new window or tab","$2,650.00",2650.0,USD,2650.0,PSA,10,[],,False,https://www.ebay.com/itm/227259380926,https://i.ebayimg.com/images/g/QBgAAeSwzNppuDiz/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"PIKACHU/GREY FELT HAT X VAN GOGH POKEMON SVP EN-SV BLCK STR PRM 2023 085 PSA 10
Opens in a new window or tab","$2,479.36",2479.36,USD,2479.36,PSA,10,[],,False,https://www.ebay.com/itm/177956566679,https://i.ebayimg.com/images/g/Bs0AAeSwdnFps~3m/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokémon Pikachu TCG Promo Card Grey Felt Hat Van Gogh PSA 10
Opens in a new window or tab","$2,532.54",2532.54,USD,2532.54,PSA,10,[],,False,https://www.ebay.com/itm/406772487775,https://i.ebayimg.com/images/g/QA8AAeSw7x1pt9qS/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon x Van Gogh Pikachu with Grey Felt Hat #085 Promo PSA 10 GEM MINT
Opens in a new window or tab","$3,000.00",3000.0,USD,3000.0,PSA,10,[],,False,https://www.ebay.com/itm/327045174164,https://i.ebayimg.com/images/g/s6AAAeSwu6hptH2e/s-l500.webp,"Mar 16, 2026",2026-03-16,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"[PSA 10] Pikachu with Grey Felt Hat #085 Pokemon x Van Gogh Promo
Opens in a new window or tab","$2,500.00",2500.0,USD,2500.0,PSA,10,[],,False,https://www.ebay.com/itm/227258460357,https://i.ebayimg.com/images/g/RHIAAeSwyG9pt4HN/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt Hat Van Gogh #085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$2,125.00",2125.0,USD,2125.0,PSA,10,[],,False,https://www.ebay.com/itm/366248471931,https://i.ebayimg.com/images/g/-NgAAeSwHqRpqcGc/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt Hat Van Gogh #085 Graded Sealed Promo PSA 10
Opens in a new window or tab","$2,200.00",2200.0,USD,2200.0,PSA,10,[],,False,https://www.ebay.com/itm/389703662453,https://i.ebayimg.com/images/g/5WkAAeSwULhpqcFk/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon SV Promo Pikachu with Grey Felt Hat #085 Van Gogh PSA 10
Opens in a new window or tab","$2,775.00",2775.0,USD,2775.0,PSA,10,[],,False,https://www.ebay.com/itm/267608633760,https://i.ebayimg.com/images/g/kDUAAeSwW5Rpt1y6/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pikachu with Grey Felt Hat 085 Promo Card Van Gogh Sealed PSA 10 CONTENDER
Opens in a new window or tab","$1,300.00",1300.0,USD,1300.0,PSA,10,[],,False,https://www.ebay.com/itm/358314321980,https://i.ebayimg.com/images/g/W5gAAeSwZX9psGi3/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt Hat Van Gogh Full Art Promo SVP EN 085 PSA 10
Opens in a new window or tab","$2,600.00",2600.0,USD,2600.0,PSA,10,[],,False,https://www.ebay.com/itm/287182385869,https://i.ebayimg.com/images/g/OZQAAeSwqGNpqhIw/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"Pokemon Pikachu with Grey Felt Hat Van Gogh Full Art Promo SVP EN 085 PSA 10
Opens in a new window or tab","$2,605.00",2605.0,USD,2605.0,PSA,10,[],,False,https://www.ebay.com/itm/287182385866,https://i.ebayimg.com/images/g/9SsAAeSwlVRpqhGN/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon SVP EN Pokemon X Van Gogh #085 Pikachu with Grey Felt Hat PSA 10
Opens in a new window or tab","$2,474.71",2474.71,USD,2474.71,PSA,10,[],,False,https://www.ebay.com/itm/236676162325,https://i.ebayimg.com/images/g/3kAAAeSwwhpppO3H/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 POKEMON SVP POKEMON X VAN GOGH #085 PIKACHU WITH GREY FELT HAT PSA 10
Opens in a new window or tab","$2,750.00",2750.0,USD,2750.0,PSA,10,[],,False,https://www.ebay.com/itm/117075618533,https://i.ebayimg.com/images/g/NfsAAeSwW3RprL2R/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokemon Pikachu Grey Felt Hat #085 BSP GEM MT PSA 10 Pokemon X Van Gogh
Opens in a new window or tab","$2,700.00",2700.0,USD,2700.0,PSA,10,[],,False,https://www.ebay.com/itm/168213689976,https://i.ebayimg.com/images/g/O30AAeSwYOVprIqi/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"2023 Pokémon SVP Black Star Promo Van Gogh Pikachu With Grey Felt Hat PSA 10
Opens in a new window or tab","$2,125.00",2125.0,USD,2125.0,PSA,10,[],,False,https://www.ebay.com/itm/188142744984,https://i.ebayimg.com/images/g/nDAAAeSwm1Bpb8yZ/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"PSA 10 SEALED VAN GOGH PIKACHU WITH GREY FELT HAT PLEASEen 085 PROMO POP 1496 in🌍
Opens in a new window or tab","$1,807.88",1807.88,USD,1807.88,PSA,10,[],,False,https://www.ebay.com/itm/117080327963,https://i.ebayimg.com/images/g/etEAAeSw4h1ppzug/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"PIKACHU GREY FELT HAT VAN GOGH POKEMON SVP EN-SV BLCK STR PRM 2023 085 PSA 10
Opens in a new window or tab","$3,018.93",3018.93,USD,3018.93,PSA,10,[],,False,https://www.ebay.com/itm/137093382958,https://i.ebayimg.com/images/g/4ckAAeSw9uxpp~Yd/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
"PSA 10 Van Gogh Pikachu Grey Felt Hat SVP 085 Black Star Promo Pokémon Card
Opens in a new window or tab","$1,933.77",1933.77,USD,1933.77,PSA,10,[],,False,https://www.ebay.com/itm/336482898456,https://i.ebayimg.com/images/g/PFAAAeSwUapptwwD/s-l500.webp,"Mar 15, 2026",2026-03-15,1.0,"['10', 'gogh', 'pikachu', 'psa', 'van']",[]
