title,price_str,price,grader,grade,keywords,card_number,sponsored,link,image_url
"2021 Pokémon Celebrations Charizard-Holo Classic Collection- Base Set PSA 10
Opens in a new window or tab",$750.00,750.0,PSA,10,[],,False,https://www.ebay.com/itm/127659257296,https://i.ebayimg.com/images/g/beQAAeSwOXJpHSXZ/s-l500.webp
"PSA 10 Charizard Celebrations Classic 4/102 Holo Base Set Pokemon Card 2021
Opens in a new window or tab",$599.99,599.99,PSA,10,[],4/102,False,https://www.ebay.com/itm/167250961303,https://i.ebayimg.com/images/g/iRkAAeSwemNpfXb-/s-l500.webp
"PSA 10 Gem Mint - Copycat 138/165 Expedition Pokemon Card
Opens in a new window or tab",$200.00,200.0,PSA,10,[],138/165,False,https://www.ebay.com/itm/127710904036,https://i.ebayimg.com/images/g/sJIAAeSwxQFpo37T/s-l500.webp
"Pokemon Celebrations Charizard 4/102 Holo Base Set Classic Collection PSA 10
Opens in a new window or tab",$700.00,700.0,PSA,10,[],4/102,False,https://www.ebay.com/itm/406689503452,https://i.ebayimg.com/images/g/xIMAAeSwCOppi-fw/s-l500.webp
"Pokémon Holo Bleed 🩸 PSA 10 Charizard Celebrations Classic Collection Rare #4
Opens in a new window or tab",$799.00,799.0,PSA,10,[],,False,https://www.ebay.com/itm/389617464872,https://i.ebayimg.com/images/g/9V4AAeSwVYVpj1vk/s-l500.webp
"2021 Pokemon Celebrations Classic Collection #4 Charizard Holo PSA 10
Opens in a new window or tab",$549.99,549.99,PSA,10,[],,False,https://www.ebay.com/itm/177898691891,https://i.ebayimg.com/images/g/3NQAAeSwjoZpoHXi/s-l500.webp
"2002 POKEMON EXPEDITION #39 CHARIZARD PSA 10
Opens in a new window or tab",$929.00,929.0,PSA,10,[],,False,https://www.ebay.com/itm/298044974269,https://i.ebayimg.com/images/g/qM0AAeSwRYFpgEq1/s-l500.webp
"Charizard Pokemon Trading Card Game Mini KFC 1998 Nintendo WOTC PSA 10 G25901
Opens in a new window or tab",$479.95,479.95,PSA,10,[],,False,https://www.ebay.com/itm/357564547099,https://i.ebayimg.com/images/g/SXwAAeSw0aVouJKE/s-l500.webp
"2021 Pokemon Celebrations Classic Coll Base Set #4 Charizard Holo PSA 10
Opens in a new window or tab",$782.27,782.27,PSA,10,[],,False,https://www.ebay.com/itm/157676398582,https://i.ebayimg.com/images/g/ph0AAeSwR2dpjSNH/s-l500.webp
"pokemon psa 10 Legendary heartbeat Allister 84 Japanese
Opens in a new window or tab",$6.50,6.5,PSA,10,[],,False,https://www.ebay.com/itm/206079638407,https://i.ebayimg.com/images/g/ABQAAeSwPwFploT1/s-l500.webp
"Pokemon Card - CHARIZARD - Celebrations 25th Base Set - ENG - PSA 10 GEM MINT
Opens in a new window or tab",$708.72,708.72,PSA,10,[],,False,https://www.ebay.com/itm/365897111519,https://i.ebayimg.com/images/g/MOIAAeSwk0Zo3i~b/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/117060798536,https://i.ebayimg.com/images/g/xYYAAeSwUFhpofxd/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/298072763629,https://i.ebayimg.com/images/g/F6IAAeSwF2dpofxs/s-l500.webp
"PSA 10 Gem 1999 Pokemon Base Set Staryu 1999-2000 UK Printing 4th Print 65
Opens in a new window or tab",$69.99,69.99,PSA,10,[],,False,https://www.ebay.com/itm/225629251462,https://i.ebayimg.com/images/g/SrYAAOSwHTxkkc~Z/s-l500.webp
"Charizard Holo Base Set PSA 10 4/102 Pokemon Celebrations Classic Collection
Opens in a new window or tab",$766.13,766.13,PSA,10,[],4/102,False,https://www.ebay.com/itm/198120503047,https://i.ebayimg.com/images/g/5DIAAeSwCxBplnZB/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/117060798542,https://i.ebayimg.com/images/g/HzAAAeSwY3Zpofuz/s-l500.webp
"2021 Pokemon Celebrations Classic Collection #4 Charizard PSA 10
Opens in a new window or tab",$549.99,549.99,PSA,10,[],,False,https://www.ebay.com/itm/188098268553,https://i.ebayimg.com/images/g/mSUAAeSwIj9poHXi/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/306794092982,https://i.ebayimg.com/images/g/H74AAeSwXstpofwe/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/306794093443,https://i.ebayimg.com/images/g/3ysAAeSw5tppofuU/s-l500.webp
"2001 POKEMON JPN EXPEDITION 1ST ED #071 CHARIZARD PSA 10
Opens in a new window or tab","$1,799.00",1799.0,PSA,10,[],,False,https://www.ebay.com/itm/298069524981,https://i.ebayimg.com/images/g/EzgAAeSwvlJpoKfJ/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$45.00,45.0,PSA,10,[],,False,https://www.ebay.com/itm/306794093251,https://i.ebayimg.com/images/g/BswAAeSwZWRpofxv/s-l500.webp
"2021 Pokemon Celebrations Classic Base Set #4 Charizard Holo PSA 10 GEM MINT
Opens in a new window or tab",$624.99,624.99,PSA,10,[],,False,https://www.ebay.com/itm/188057396540,https://i.ebayimg.com/images/g/7cIAAeSwT6hpj-aV/s-l500.webp
"Pokemon Base Set Squirtle SHADOWLESS #63/102 Graded PSA 10 GEM MINT 1999 Game
Opens in a new window or tab",$999.99,999.99,PSA,10,['Shadowless'],63/102,False,https://www.ebay.com/itm/313290990487,https://i.ebayimg.com/images/g/sqQAAOSwwCNfptcy/s-l500.webp
"Pokémon TCG 1999 Base Set 1st Edition English PSA 10 Gradeworthy Card Set Rare
Opens in a new window or tab",$950.00,950.0,PSA,10,['1st Edition'],,False,https://www.ebay.com/itm/127694384285,https://i.ebayimg.com/images/g/wvgAAeSwwoppl7hM/s-l500.webp
"POKEMON CHARIZARD HOLO BASE SET CELEBRATIONS 4/102 ITA PSA 10 GEM MINT
Opens in a new window or tab","$1,181.19",1181.19,PSA,10,[],4/102,False,https://www.ebay.com/itm/286692627774,https://i.ebayimg.com/images/g/vOAAAeSwTUtoauGv/s-l500.webp
"🔥 Charizard Holo PSA 10 1996 Pokemon Japanese Nintendo RARE CHAOS WALL ART 🔥
Opens in a new window or tab",$42.99,42.99,PSA,10,[],,False,https://www.ebay.com/itm/305689293062,https://i.ebayimg.com/images/g/RAIAAOSwq8Fmo3u2/s-l500.webp
"2021 POKEMON CELEBRATIONS # 4 CHARIZARD - HOLO PSA 10 GEM MT # 64613019 CLASSIC
Opens in a new window or tab",$899.99,899.99,PSA,10,[],,False,https://www.ebay.com/itm/358195549797,https://i.ebayimg.com/images/g/CrYAAeSwgdNphk1X/s-l500.webp
"Pokémon Charizard Celebrations CC. Base Set Holo Bleed Rare #4 PSA 10 💎
Opens in a new window or tab",$750.00,750.0,PSA,10,[],,False,https://www.ebay.com/itm/376853542517,https://i.ebayimg.com/images/g/zTUAAeSw-k1pYn~Y/s-l500.webp
"2021 Pokemon Celebrations Classic Collection #4 Charizard Holo PSA 10
Opens in a new window or tab",$549.99,549.99,PSA,10,[],,False,https://www.ebay.com/itm/188098268644,https://i.ebayimg.com/images/g/emMAAeSwqcxpoHYa/s-l500.webp
"2021 Pokémon Celebrations Charizard Holo Classic Coll Base Set #4 PSA 10 GEM MT
Opens in a new window or tab",$650.00,650.0,PSA,10,[],,False,https://www.ebay.com/itm/376977174797,https://i.ebayimg.com/images/g/kBUAAeSwVZJplmCz/s-l500.webp
"Pokemon Charizard expedition #39 PSA10 Gem Mint
Opens in a new window or tab",$910.04,910.04,PSA,10,[],,False,https://www.ebay.com/itm/265337784055,https://i.ebayimg.com/images/g/1bIAAOSw-t9hVgto/s-l500.webp
"Charizard Base Set 1st Edition Square psa 10 No Blastoise, Venusaur, Pikachu
Opens in a new window or tab",$707.54,707.54,PSA,10,['1st Edition'],,False,https://www.ebay.com/itm/227100778223,https://i.ebayimg.com/images/g/Ir0AAeSwWORpI1bq/s-l500.webp
"Pokemon Venusaur holo classic collection jap PSA 10 #3 (no base set charizard)
Opens in a new window or tab",$129.93,129.93,PSA,10,[],,False,https://www.ebay.com/itm/157262328846,https://i.ebayimg.com/images/g/i30AAeSwTFZoqC1w/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,[],,False,https://www.ebay.com/itm/306777585158,https://i.ebayimg.com/images/g/JxcAAeSwy6hpldy-/s-l500.webp
"Charizard 143/S-P PSA 10 GEM MINT Pokemon Card Japanese Illustration Promo
Opens in a new window or tab",$63.85,63.85,PSA,10,[],,False,https://www.ebay.com/itm/236625215165,https://i.ebayimg.com/images/g/cpMAAeSw2E9piQsw/s-l500.webp
"2021 Pokemon Celebrations Charizard-Holo Classic Coll. #4 GEM MT PSA 10 Base Set
Opens in a new window or tab",$690.07,690.07,PSA,10,[],,False,https://www.ebay.com/itm/168145647282,https://i.ebayimg.com/images/g/UwQAAeSwEpVpf~Lv/s-l500.webp
"Pokemon Card Charizard 1996 Japanese Base Set PSA 10 Holo #6 Vintage From Japan
Opens in a new window or tab","$69,000.00",69000.0,PSA,10,[],,False,https://www.ebay.com/itm/317911443721,https://i.ebayimg.com/images/g/c1EAAeSwuGtpmxNO/s-l500.webp
"2021 Pokemon Celebrations Charizard Classic Coll- Base Set #4 PSA 10
Opens in a new window or tab",$999.99,999.99,PSA,10,[],,False,https://www.ebay.com/itm/356724147038,https://i.ebayimg.com/images/g/CHUAAeSws5Nn6guH/s-l500.webp
"PSA 10 - Snorlax VMAX 142/202 SWSH Sword & Shield Base Set - Pokemon
Opens in a new window or tab",$259.81,259.81,PSA,10,[],142/202,False,https://www.ebay.com/itm/177676433523,https://i.ebayimg.com/images/g/0kgAAeSwS31pP~fg/s-l500.webp
"2002 POKEMON EXPEDITION #39 CHARIZARD PSA 10
Opens in a new window or tab","$6,000.00",6000.0,PSA,10,[],,False,https://www.ebay.com/itm/117041627474,https://i.ebayimg.com/images/g/sGUAAeSw3~Fpk~Zb/s-l500.webp
"1999 POKEMON GAME 69 WEEDLE BASE SET 1999-2000 PSA 10 Gem MINT
Opens in a new window or tab",$269.99,269.99,PSA,10,[],,False,https://www.ebay.com/itm/127706871803,https://i.ebayimg.com/images/g/QI8AAeSwXH1poJtD/s-l500.webp
"PSA 10 CHARIZARD 1999 Pokemon Base Unlimited #4/102 Holo Non-Shadowless GEM MINT
Opens in a new window or tab","$49,999.99",49999.99,PSA,10,['Shadowless'],4/102,False,https://www.ebay.com/itm/142638569591,https://i.ebayimg.com/images/g/yMUAAOSwnTdaRUQg/s-l500.webp
"PSA 10 Gem 1999 Pokemon Base Set Starmie 1999-2000 UK Printing 4th Print 64
Opens in a new window or tab",$119.99,119.99,PSA,10,[],,False,https://www.ebay.com/itm/225629241734,https://i.ebayimg.com/images/g/bYwAAOSwz6tkkc0x/s-l500.webp
