title,price_str,price,grader,grade,keywords,card_number,sponsored,link,image_url
"PSA 10 GEM MINT Charizard EX #183 Ultra Rare Full Art 2023 Pokemon Mew En-151
Opens in a new window or tab",$249.99,249.99,PSA,10,,,False,https://www.ebay.com/itm/376784253594,https://i.ebayimg.com/images/g/FTYAAOSwj6ZnVHcy/s-l500.webp
"1996 Pokemon Japanese Charizard Holo #6 - PSA 10 GEM MT - Rare Card
Opens in a new window or tab","$3,543.60",3543.6,PSA,10,,,False,https://www.ebay.com/itm/376998154320,https://i.ebayimg.com/images/g/vogAAeSwciJporV2/s-l500.webp
"2025 POKEMON MEP EN-ME BLACK STAR PROMO #023 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$299.00,299.0,PSA,10,,,False,https://www.ebay.com/itm/397617824677,https://i.ebayimg.com/images/g/KjwAAeSw2zhpk6Ga/s-l500.webp
"2021 POKEMON CELEBRATIONS CLASSIC COLL #4 CHARIZARD-HOLO PSA 10
Opens in a new window or tab",$460.00,460.0,PSA,10,,,False,https://www.ebay.com/itm/236651926861,https://i.ebayimg.com/images/g/NGoAAeSwVZJpnLxT/s-l500.webp
"2025 POKEMON JPN M2A-MEGA DREAM EX MEGA ATTACK RARE MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$159.99,159.99,PSA,10,,,False,https://www.ebay.com/itm/117055713761,https://i.ebayimg.com/images/g/3QIAAeSwYp1pniVq/s-l500.webp
"Charizard ex PSA 10 Blastoise ex PSA 10 Venusaur ex PSA10 Sequential Set 9 Cards
Opens in a new window or tab",$986.30,986.3,PSA,10,,,False,https://www.ebay.com/itm/177891738558,https://i.ebayimg.com/images/g/dOUAAeSwGCRpnfmQ/s-l500.webp
"PSA 10 Charizard Vstar SAR 212/172 VSTAR Universe 2022 Japanese Pokemon
Opens in a new window or tab",$192.19,192.19,PSA,10,,212/172,False,https://www.ebay.com/itm/336441786921,https://i.ebayimg.com/images/g/RiMAAeSwR21pnuWi/s-l500.webp
"2025 POKEMON JPN M2A-MEGA DREAM EX MEGA ATTACK RARE MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$156.99,156.99,PSA,10,,,False,https://www.ebay.com/itm/306788826042,https://i.ebayimg.com/images/g/7A0AAeSwyV5pniWl/s-l500.webp
"PSA 10 Sequential Set Pokemon 151 SV2a Japanese Venusaur Charizard Blastoise
Opens in a new window or tab",$320.31,320.31,PSA,10,,,False,https://www.ebay.com/itm/358155634146,https://i.ebayimg.com/images/g/GboAAeSwW1Vpduev/s-l500.webp
"charizard psa 10 ita Look My Profile
Opens in a new window or tab",$18.31,18.31,PSA,10,,,False,https://www.ebay.com/itm/168189044486,https://i.ebayimg.com/images/g/-qoAAeSw3YhpoC02/s-l500.webp
"PSA 10 CHARIZARD GX BLACK STAR HIDDEN FATES PROMO GEM MT
Opens in a new window or tab",$100.00,100.0,PSA,10,,,False,https://www.ebay.com/itm/147167278427,https://i.ebayimg.com/images/g/IgwAAeSwayVpm27q/s-l500.webp
"Reshiram & Charizard GX 20/214 Sm-Unbroken Bonds Holo PSA 10
Opens in a new window or tab",$170.00,170.0,PSA,10,,20/214,False,https://www.ebay.com/itm/287165593724,https://i.ebayimg.com/images/g/8CQAAeSw3Yhpn9~r/s-l500.webp
"Pokémon TCG Charizard 4/102 Celebrations Classic Collection PSA 10
Opens in a new window or tab",$550.00,550.0,PSA,10,,4/102,False,https://www.ebay.com/itm/406727616678,https://i.ebayimg.com/images/g/SiUAAeSwIM5pop~q/s-l500.webp
"2018 CHARIZARD HOLO POKEMON SUN & MOON TAG BOLT P.M JPN #013 PSA 10 GEM MT🔥✨✨
Opens in a new window or tab",$179.99,179.99,PSA,10,,,False,https://www.ebay.com/itm/336456026944,https://i.ebayimg.com/images/g/YtYAAeSwAQ5ponvu/s-l500.webp
"PSA 10 MEGA CHARIZARD ex 023 | UPC Promo Full Art Graded Pokemon Card
Opens in a new window or tab",$450.00,450.0,PSA,10,,,False,https://www.ebay.com/itm/406724048604,https://i.ebayimg.com/images/g/qa8AAeSw9LNpoJyF/s-l500.webp
"PSA 10 SEQUENTIAL SET Pokemon Simplified Chinese Exclusive All 4 Radiants Eevee
Opens in a new window or tab",$299.99,299.99,PSA,10,,,False,https://www.ebay.com/itm/127569001215,https://i.ebayimg.com/images/g/JikAAeSwOippQ03O/s-l500.webp
"PSA 10 & 9 Charizard Mewtwo Japan VSTAR SEQ set S12A VSTAR Universe Pokemon Card
Opens in a new window or tab",$269.99,269.99,PSA,10,,,False,https://www.ebay.com/itm/156329662184,https://i.ebayimg.com/images/g/6lEAAOSwm4VnR8BX/s-l500.webp
"2023 POKEMON MEW EN-151 ULTRA RARE #183 VENUSAUR/CHARIZARD/BLASTOISE EX PSA 10
Opens in a new window or tab",$300.00,300.0,PSA,10,,,False,https://www.ebay.com/itm/168173836511,https://i.ebayimg.com/images/g/vCwAAeSwZvVpmK7f/s-l500.webp
"2020 Pokémon Vivid Voltage Prerelease Promo Charizard Holo #66 PSA 10 Gem Mint
Opens in a new window or tab",$180.00,180.0,PSA,10,,,False,https://www.ebay.com/itm/227234253628,https://i.ebayimg.com/images/g/jUIAAeSwjoZpoSE5/s-l500.webp
"Mega Charizard X ex MEP023 - 2025 UPC Black Star Promo - Pokemon Card - PSA 10
Opens in a new window or tab",$322.57,322.57,PSA,10,,,False,https://www.ebay.com/itm/168176871590,https://i.ebayimg.com/images/g/5M4AAeSwhlBpnRrd/s-l500.webp
"Pokemon TCG Shining Fates #SV107 Charizard VMAX Full Art Shiny Vault PSA 10
Opens in a new window or tab",$259.99,259.99,PSA,10,,,False,https://www.ebay.com/itm/206079681530,https://i.ebayimg.com/images/g/QvkAAeSwVRhplo9s/s-l500.webp
"2021 POKEMON CELEBRATIONS CLASSIC COLL #4 CHARIZARD-HOLO PSA 10
Opens in a new window or tab",$145.50,145.5,PSA,10,,,False,https://www.ebay.com/itm/117040634430,https://i.ebayimg.com/images/g/sbUAAeSwpttpkzjv/s-l500.webp
"2020 Pokemon Sword & Shield Vivid Voltage Cracked Ice Charizard-Holo #025 PSA 10
Opens in a new window or tab",$119.99,119.99,PSA,10,,,False,https://www.ebay.com/itm/117061235981,https://i.ebayimg.com/images/g/PDAAAeSwrclpojnF/s-l500.webp
"PSA 10 Gem Mint JPN Charizard CHR s8b VMAX Climax 187/184 Pokemon
Opens in a new window or tab",$77.99,77.99,PSA,10,,187/184,False,https://www.ebay.com/itm/317924760158,https://i.ebayimg.com/images/g/J-sAAeSwNy9pn3qp/s-l500.webp
"2022 Pokemon SWSH Black Star Promo Charizard V Ultra-Prem Collection PSA 10 #260
Opens in a new window or tab",$420.00,420.0,PSA,10,,,False,https://www.ebay.com/itm/177899232896,https://i.ebayimg.com/images/g/iToAAeSwxQVpoJP6/s-l500.webp
"Pokemon PSA 10 AUTO 10 Charizard V SAR Oswaldo Kato 2022 211/172 S12a Japanese
Opens in a new window or tab",$270.00,270.0,PSA,10,,211/172,False,https://www.ebay.com/itm/389661982085,https://i.ebayimg.com/images/g/3N4AAeSwLlxpnR57/s-l500.webp
"Pokemon PSA 10 AUTO10 Charizard Holo Mitsuhiro Arita 2021 001/025 S8a-P Japanese
Opens in a new window or tab","$1,884.00",1884.0,PSA,10,,001/025,False,https://www.ebay.com/itm/389661966866,https://i.ebayimg.com/images/g/1TIAAeSwlRNpnR0A/s-l500.webp
"Pokémon TCG Me02: Phantasmal Flames Mega Charizard X EX 013/094 PSA 10 Gem Mint
Opens in a new window or tab",$145.00,145.0,PSA,10,,013/094,False,https://www.ebay.com/itm/177893321663,https://i.ebayimg.com/images/g/91kAAeSwWctpnoie/s-l500.webp
"2003 POKEMON EX DRAGON #100 CHARIZARD-HOLO PSA 10
Opens in a new window or tab","$9,324.58",9324.58,PSA,10,,,False,https://www.ebay.com/itm/306733080443,https://i.ebayimg.com/images/g/yu4AAeSwVeRpeDUs/s-l500.webp
"Full-Art Charizard ex Pokemon sv4a Shiny Treasure SAR Japanese 349/190 PSA 10
Opens in a new window or tab",$329.00,329.0,PSA,10,,349/190,False,https://www.ebay.com/itm/397657281154,https://i.ebayimg.com/images/g/MbMAAeSwQQppn0Ge/s-l500.webp
"[PSA 10] Charizard VMAX SSR Pokemon Japanese 308/190 s4a Shiny Star V Full Art
Opens in a new window or tab",$234.99,234.99,PSA,10,,308/190,False,https://www.ebay.com/itm/387319466071,https://i.ebayimg.com/images/g/DAQAAOSwd-FoCZvL/s-l500.webp
"#1 2025 Pokemon PFL En Special Illustration Rare #125 Mega Charizard Ex PSA 10
Opens in a new window or tab","$1,550.00",1550.0,PSA,10,,,False,https://www.ebay.com/itm/389656708873,https://i.ebayimg.com/images/g/QPYAAeSwstRphQBd/s-l500.webp
"Pokemon PSA 10 Charizard Vstar #212 S12a Full Art Vstar Universe 2022 Japanese
Opens in a new window or tab",$212.62,212.62,PSA,10,,,False,https://www.ebay.com/itm/317928290623,https://i.ebayimg.com/images/g/O4wAAeSwcG1pcNgM/s-l500.webp
"2021 POKEMON SWORD & SHIELD SHINING FATES #SV107 FULL ART/CHARIZARD VMAX PSA 10
Opens in a new window or tab",$399.99,399.99,PSA,10,,,False,https://www.ebay.com/itm/257382893492,https://i.ebayimg.com/images/g/iMMAAeSwN9Zpoidl/s-l500.webp
"2025 POKEMON JPN M2A-MEGA DREAM EX MEGA ATTACK RARE MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$170.00,170.0,PSA,10,,,False,https://www.ebay.com/itm/117056462115,https://i.ebayimg.com/images/g/bPUAAeSwayhpnr3v/s-l500.webp
"2025 Pokemon PFL EN-Phantasmal Flames Mega Charizard X EX PSA 10 #013
Opens in a new window or tab",$115.00,115.0,PSA,10,,,False,https://www.ebay.com/itm/147174183187,https://i.ebayimg.com/images/g/uqcAAeSwBvRpoJdR/s-l500.webp
"Charizard 4/102 Holo - PSA 10 (Celebrations)
Opens in a new window or tab",$539.28,539.28,PSA,10,,4/102,False,https://www.ebay.com/itm/389663838732,https://i.ebayimg.com/images/g/YIcAAeSwB7Zpnukk/s-l500.webp
"2024 POKEMON SUPER-PREMIUM COLLECTION PROMO #161 CHARIZARD EX PSA 10
Opens in a new window or tab",$173.98,173.98,PSA,10,,,False,https://www.ebay.com/itm/336328842621,https://i.ebayimg.com/images/g/ofcAAeSwB9lpMikt/s-l500.webp
"2025 POKEMON MEP MEGA CHARIZARD X ex BLACK STAR PROMO #023 - PSA 10 GEM MINT
Opens in a new window or tab",$299.99,299.99,PSA,10,,,False,https://www.ebay.com/itm/117035602442,https://i.ebayimg.com/images/g/Ga4AAeSwPxNpj0Fz/s-l500.webp
"PSA 10 Mega Charizard X Climax! Tour Battle Bromide PRISM HOLO POKEMON LRG PROMO
Opens in a new window or tab",$200.00,200.0,PSA,10,,,False,https://www.ebay.com/itm/187742298866,https://i.ebayimg.com/images/g/T3oAAeSwbTRpF9AE/s-l500.webp
"2026 POKEMON ASC EN-ASCENDED HEROES MEGA HYPER RARE MEGA CHARIZARD Y EX PSA 10
Opens in a new window or tab","$3,850.00",3850.0,PSA,10,,,False,https://www.ebay.com/itm/298049897676,https://i.ebayimg.com/images/g/6zwAAeSwK8BpmGZT/s-l500.webp
"54647781 Charizard V 2020 Pokemon Sword & Shield Champion's Path #79 PSA 10
Opens in a new window or tab",$295.00,295.0,PSA,10,,,False,https://www.ebay.com/itm/157693744563,https://i.ebayimg.com/images/g/QtIAAeSwOcNpl5Mf/s-l500.webp
"2017 POKEMON SUN & MOON BURNING SHADOWS #20 CHARIZARD GX PSA 10
Opens in a new window or tab",$175.00,175.0,PSA,10,,,False,https://www.ebay.com/itm/306456294373,https://i.ebayimg.com/images/g/-Z8AAeSw~gNoo888/s-l500.webp
"2020 Pokemon SWSH Champion's Path Secret Rare #079 FA/Charizard v PSA 10 Gem MT
Opens in a new window or tab",$475.00,475.0,PSA,10,,,False,https://www.ebay.com/itm/298057479282,https://i.ebayimg.com/images/g/4ekAAeSwIaRpm6H-/s-l500.webp
"Radiant Charizard 011/078 SWSH Graded PSA 10 Gem Mint - Japanese msg me
Opens in a new window or tab",$60.00,60.0,PSA,10,,011/078,False,https://www.ebay.com/itm/406727081298,https://i.ebayimg.com/images/g/-sQAAeSwNjxpooQC/s-l500.webp
"Charizard VMAX Rainbow Rare Champions Path 074/073 PSA 10
Opens in a new window or tab",$377.98,377.98,PSA,10,,074/073,False,https://www.ebay.com/itm/366233665706,https://i.ebayimg.com/images/g/uOYAAeSwQuppng1z/s-l500.webp
"PSA 10 Charizard VSTAR Full Art 2022 Pokémon JPN VSTAR Universe
Opens in a new window or tab",$159.99,159.99,PSA,10,,,False,https://www.ebay.com/itm/357989477411,https://i.ebayimg.com/images/g/pVkAAeSwcxppNCEt/s-l500.webp
"PSA 10 Charizard VMAX #SV107 FA Pokemon SWSH Shining Fates 2021
Opens in a new window or tab",$249.95,249.95,PSA,10,,,False,https://www.ebay.com/itm/358146000434,https://i.ebayimg.com/images/g/KSAAAeSwV9NpB9ft/s-l500.webp
"2016 POKEMON XY EVOLUTIONS #12 CHARIZARD EX PSA 10
Opens in a new window or tab",$149.99,149.99,PSA,10,,,False,https://www.ebay.com/itm/298060848444,https://i.ebayimg.com/images/g/gmUAAeSwY6BpnRL1/s-l500.webp
"Steelix EX RARE HOLO EX GOLD SKY SILVER OCEAN INVESTMENT POKEMON GEM MINT PSA 10
Opens in a new window or tab",$225.50,225.5,PSA,10,,,False,https://www.ebay.com/itm/317928367394,https://i.ebayimg.com/images/g/K7UAAeSwWTxpoMhb/s-l500.webp
"PSA 10 2018 POKEMON SUN & MOON DRAGON MAJESTY 3/70 CHARIZARD-HOLO
Opens in a new window or tab",$150.00,150.0,PSA,10,,3/70,False,https://www.ebay.com/itm/406607128982,https://i.ebayimg.com/images/g/BE8AAeSwJOlpav5r/s-l500.webp
"CHARIZARD EX Pokémon TCG Scarlet & Violet Holo Full Art 183/165 PSA 10 English
Opens in a new window or tab",$185.00,185.0,PSA,10,,183/165,False,https://www.ebay.com/itm/317933349136,https://i.ebayimg.com/images/g/sQcAAeSwv1xpolM5/s-l500.webp
"PSA 10 - 2025 POKEMON PFL EN #013/094 MEGA CHARIZARD X ex - Gem Mint
Opens in a new window or tab",$120.00,120.0,PSA,10,,013/094,False,https://www.ebay.com/itm/397655932584,https://i.ebayimg.com/images/g/0acAAeSwKQxpoS-B/s-l500.webp
"Charizard ex PSA 10 2024 Pokemon Paldean Fates English Illustration Rare 4329
Opens in a new window or tab",$380.00,380.0,PSA,10,,,False,https://www.ebay.com/itm/236650549916,https://i.ebayimg.com/images/g/HXQAAeSwiKBpm6JV/s-l500.webp
"2021 Pokemon SWSH Celebrations Charizard Classic Collection #4/102 PSA 10
Opens in a new window or tab",$280.00,280.0,PSA,10,,4/102,False,https://www.ebay.com/itm/376989796996,https://i.ebayimg.com/images/g/nnkAAeSw1lVphGxs/s-l500.webp
"PSA10 Sequential Set Charizard EX SR UR SSR 125 139 331 JP Pokemon GEM MINT
Opens in a new window or tab",$398.00,398.0,PSA,10,,,False,https://www.ebay.com/itm/168131748373,https://i.ebayimg.com/images/g/rRUAAeSwZUppgbYA/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD STAR BIRTH #015 CHARIZARD VSTAR PSA 10
Opens in a new window or tab",$42.50,42.5,PSA,10,,,False,https://www.ebay.com/itm/397659896378,https://i.ebayimg.com/images/g/aHIAAeSw2dxposOd/s-l500.webp
"2019 Pokémon Charizard GX 9/68 Hidden Fates Ultra Rare Holo Full Art PSA 10
Opens in a new window or tab",$190.00,190.0,PSA,10,,9/68,False,https://www.ebay.com/itm/227229692625,https://i.ebayimg.com/images/g/qJgAAeSwH4lpnN2Q/s-l500.webp
"2020 Pokemon SWSH BSP Charizard Holo Prerelease #066 PSA 10
Opens in a new window or tab",$199.99,199.99,PSA,10,,,False,https://www.ebay.com/itm/135632395276,https://i.ebayimg.com/images/g/TawAAOSwMNpn2MIc/s-l500.webp
"2025 Pokemon Mega Charizard X ex SAR Inferno X Japanese M2 #110 PSA 10 GEM MINT
Opens in a new window or tab","$1,051.27",1051.27,PSA,10,,,False,https://www.ebay.com/itm/317927403587,https://i.ebayimg.com/images/g/UfQAAeSwxQVpoGIk/s-l500.webp
"MEGA CHARIZARD X EX SPECI4L ART RARE POKEMON JAP M2 - INFERNO X 2025 110 PSA 10
Opens in a new window or tab",$714.63,714.63,PSA,10,,,False,https://www.ebay.com/itm/137073691837,https://i.ebayimg.com/images/g/~qQAAeSwEXNpoAwG/s-l500.webp
"DARK CHARIZARD HOLO POKEMON JAPANESE ROCKET 1997 6 PSA 10
Opens in a new window or tab","$2,634.08",2634.08,PSA,10,,,False,https://www.ebay.com/itm/137073694649,https://i.ebayimg.com/images/g/~jQAAeSwrpBpoAyl/s-l500.webp
"MEGA CHARIZARD X EX SPECI4L ART RARE POKEMON JAP M2 - INFERNO X 2025 110 PSA 10
Opens in a new window or tab",$714.63,714.63,PSA,10,,,False,https://www.ebay.com/itm/137073691881,https://i.ebayimg.com/images/g/CcwAAeSwLqFpoAuH/s-l500.webp
"2019 POKEMON SUN & MOON UNBROKEN BONDS #20 RESHIRAM & CHARIZARD GX PSA 10
Opens in a new window or tab",$180.00,180.0,PSA,10,,,False,https://www.ebay.com/itm/298057184056,https://i.ebayimg.com/images/g/ylIAAeSw2NRpm3~Q/s-l500.webp
"2021 Pokémon Shining Fates SV107 Charizard VMAX Full Art PSA 10
Opens in a new window or tab",$249.99,249.99,PSA,10,,,False,https://www.ebay.com/itm/197998368351,https://i.ebayimg.com/images/g/TmkAAeSwzLRpWKHI/s-l500.webp
"Pokémon TCG Me02: Phantasmal Flames Mega Charizard X EX 109/094 PSA 10 Gem Mint
Opens in a new window or tab",$240.00,240.0,PSA,10,,109/094,False,https://www.ebay.com/itm/177893319662,https://i.ebayimg.com/images/g/jyUAAeSww7lpnoif/s-l500.webp
"2023 Pokemon SV Pokemon 151 JP Charizard ex Special Art Rare #201/165 PSA 10
Opens in a new window or tab",$449.95,449.95,PSA,10,,201/165,False,https://www.ebay.com/itm/397658570197,https://i.ebayimg.com/images/g/HzIAAeSwklxpojNv/s-l500.webp
"2023 Pokemon SV4a Japanese Special Art Rare #349 Charizard Ex PSA 10 GEM MINT
Opens in a new window or tab",$339.99,339.99,PSA,10,,,False,https://www.ebay.com/itm/306768562132,https://i.ebayimg.com/images/g/M1AAAeSwekRpj3Tk/s-l500.webp
"2020 POKEMON JPN SWORD & SHIELD SHINY STAR V #308 FULL ART/CHARIZARD VMAX PSA 10
Opens in a new window or tab",$193.98,193.98,PSA,10,,,False,https://www.ebay.com/itm/336420369195,https://i.ebayimg.com/images/g/SqcAAeSwHtBpgu-E/s-l500.webp
"2022 POKEMON SWORD & SHIELD BRILLIANT STARS #153 FULL ART/CHARIZARD V PSA 10
Opens in a new window or tab",$129.99,129.99,PSA,10,,,False,https://www.ebay.com/itm/117055894084,https://i.ebayimg.com/images/g/ZPgAAeSw4jNpnkkO/s-l500.webp
"PSA10 Charizard 212/172 Mewtwo 221/172 SAR VSTAR Universe Pokemon Card Japanese
Opens in a new window or tab",$349.40,349.4,PSA,10,,212/172,False,https://www.ebay.com/itm/226052224941,https://i.ebayimg.com/images/g/XJMAAOSwZlBmH6bA/s-l500.webp
"PSA 10 Radiant Charizard Venusaur Blastoise Set 011/071 Pokemon Go Japanese
Opens in a new window or tab",$209.80,209.8,PSA,10,,011/071,False,https://www.ebay.com/itm/226180112340,https://i.ebayimg.com/images/g/booAAOSwR8xm92fO/s-l500.webp
"PSA10 Sequential Set Charizard & Mewtwo SAR VSTAR Universe Pokemon Card Japanese
Opens in a new window or tab",$385.00,385.0,PSA,10,,,False,https://www.ebay.com/itm/226389869893,https://i.ebayimg.com/images/g/zX4AAOSwOL1nBO~k/s-l500.webp
"PSA 10 Charizard 003/032 CLL Holo Pokemon Card Game Classic Japanese 2023
Opens in a new window or tab",$453.75,453.75,PSA,10,,003/032,False,https://www.ebay.com/itm/226087298820,https://i.ebayimg.com/images/g/qbwAAOSwUdlmF~Oo/s-l500.webp
"2022 POKEMON JPN SWORD & SHIELD VSTAR UNIVERSE FULL ART/CHARIZARD VSTAR PSA 10
Opens in a new window or tab",$160.00,160.0,PSA,10,,,False,https://www.ebay.com/itm/298051604771,https://i.ebayimg.com/images/g/DxIAAeSwaaVpmRge/s-l500.webp
"(PSA 10) Pokémon: Lost Origin – Charizard #TG03 [Full Art]
Opens in a new window or tab",$199.99,199.99,PSA,10,,,False,https://www.ebay.com/itm/317926568321,https://i.ebayimg.com/images/g/lQ8AAeSwAg9poB6Y/s-l500.webp
"2025 POKEMON JPN M2-INFERNO X SUPER RARE #094 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$89.99,89.99,PSA,10,,,False,https://www.ebay.com/itm/117061704055,https://i.ebayimg.com/images/g/BbMAAeSw7YVpoSvn/s-l500.webp
"PSA 10 Charizard ex Ultra rare #183
Opens in a new window or tab",$199.99,199.99,PSA,10,,,False,https://www.ebay.com/itm/306789267696,https://i.ebayimg.com/images/g/vjkAAeSwy0Bpnn-U/s-l500.webp
"Pokemon PSA 10 Charizard Vstar #212 S12a Full Art Vstar Universe 2022 Japanese
Opens in a new window or tab",$246.87,246.87,PSA,10,,,False,https://www.ebay.com/itm/146953882848,https://i.ebayimg.com/images/g/BvEAAeSwY9xpEhFX/s-l500.webp
"2022 Pokemon SWSH Brilliant Stars Charizard V PSA 10 #153/172
Opens in a new window or tab",$156.00,156.0,PSA,10,,153/172,False,https://www.ebay.com/itm/177899231686,https://i.ebayimg.com/images/g/KmEAAeSwp25poJNY/s-l500.webp
"SEQ!!! PSA 10 Charizard 212 221/172 Mewtwo SAR VSTAR Universe Pokemon Card
Opens in a new window or tab",$355.00,355.0,PSA,10,,221/172,False,https://www.ebay.com/itm/197220729103,https://i.ebayimg.com/images/g/wjgAAeSwOxtpXfbA/s-l500.webp
"2019 Pokemon Sun & Moon Black Star Promo Charizard GX SM195 PSA 10
Opens in a new window or tab",$220.00,220.0,PSA,10,,,False,https://www.ebay.com/itm/327007973451,https://i.ebayimg.com/images/g/6ikAAeSwQ8xpk59o/s-l500.webp
"2023 POKEMON MEW EN-151 ULTRA RARE #183 CHARIZARD EX PSA 10
Opens in a new window or tab",$179.99,179.99,PSA,10,,,False,https://www.ebay.com/itm/117052334081,https://i.ebayimg.com/images/g/JTMAAeSw-xxpm4Yw/s-l500.webp
"2025 POKEMON JPN M2-INFERNO X SPECIAL ART RARE #110 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$133.48,133.48,PSA,10,,,False,https://www.ebay.com/itm/298069192422,https://i.ebayimg.com/images/g/UFAAAeSw2jxpoIlu/s-l500.webp
"PSA 10 GEM MINT Mega Charizard X ex 023 MEP Black Star UPC Promo Pokemon
Opens in a new window or tab",$299.99,299.99,PSA,10,,,False,https://www.ebay.com/itm/236628703111,https://i.ebayimg.com/images/g/G5EAAeSwyRppi58P/s-l500.webp
"Pokemon TCG SWSH Evolving Skies #180 Espeon V Alternate Art PSA 10 GEM MT
Opens in a new window or tab",$369.99,369.99,PSA,10,,,False,https://www.ebay.com/itm/117041525510,https://i.ebayimg.com/images/g/GOUAAeSwCOppk9i3/s-l500.webp
"2019 POKEMON SUN & MOON HIDDEN FATES #9 CHARIZARD GX PSA 10
Opens in a new window or tab",$84.99,84.99,PSA,10,,,False,https://www.ebay.com/itm/306753256372,https://i.ebayimg.com/images/g/M6gAAeSwjA5phWjH/s-l500.webp
"Pokemon Card Charizard R Freeze Bolt 012/059 PSA10
Opens in a new window or tab",$486.98,486.98,PSA,10,,012/059,False,https://www.ebay.com/itm/406707575738,https://i.ebayimg.com/images/g/HL8AAeSwMDtplrQn/s-l500.webp
"Pokemon 2022 Charizard V 154/172 Full Art Brilliant Stars GEM MINT PSA 10
Opens in a new window or tab",$595.00,595.0,PSA,10,,154/172,False,https://www.ebay.com/itm/406709590998,https://i.ebayimg.com/images/g/65IAAeSwHappl95O/s-l500.webp
"Charizard V 211/172 Vstar Universe Pokemon Japanese PSA 10
Opens in a new window or tab",$109.97,109.97,PSA,10,,211/172,False,https://www.ebay.com/itm/257380498190,https://i.ebayimg.com/images/g/l1wAAeSwQQppoHZv/s-l500.webp
