title,price_str,price,grader,grade,keywords,card_number,sponsored,link,image_url
"2025 Pokemon Mega Charizard X ex SAR Inferno X Japanese M2 #110 PSA 10 GEM MINT
Opens in a new window or tab","$1,051.27",1051.27,PSA,10,[],,False,https://www.ebay.com/itm/317927403587,https://i.ebayimg.com/images/g/UfQAAeSwxQVpoGIk/s-l500.webp
"CHARIZARD VSTAR POKEMON 174 2022 BRILLIANT STARS - ENGLISH PSA 10
Opens in a new window or tab",$141.76,141.76,PSA,10,[],,False,https://www.ebay.com/itm/137051403045,https://i.ebayimg.com/images/g/Fh4AAeSwtNpplwxA/s-l500.webp
"PSA 10 Gem Mint JPN Charizard CHR s8b VMAX Climax 187/184 Pokemon
Opens in a new window or tab",$77.99,77.99,PSA,10,[],187/184,False,https://www.ebay.com/itm/317924760158,https://i.ebayimg.com/images/g/J-sAAeSwNy9pn3qp/s-l500.webp
"Graded 2023 Pokemon Japanese SV3 Charizard #066 Ex Trading Card Game PSA 10 Mint
Opens in a new window or tab",$119.99,119.99,PSA,10,[],,False,https://www.ebay.com/itm/147159650182,https://i.ebayimg.com/images/g/rt0AAeSwDMBplX9N/s-l500.webp
"PSA 10 GEM MINT Charizard EX #183 Ultra Rare Full Art 2023 Pokemon Mew En-151
Opens in a new window or tab",$249.99,249.99,PSA,10,[],,False,https://www.ebay.com/itm/376784253594,https://i.ebayimg.com/images/g/FTYAAOSwj6ZnVHcy/s-l500.webp
"Pokemon PSA 10 Charizard Ex #199 SIR 151 2023 Italian
Opens in a new window or tab","$1,416.26",1416.26,PSA,10,[],,False,https://www.ebay.com/itm/287076955258,https://i.ebayimg.com/images/g/DCwAAeSwufRpaRCn/s-l500.webp
"PSA 10 Mega Charizard X ex 130/094 Gold Hyper Rare Pokemon Phantasmal Flames Gem
Opens in a new window or tab","$3,665.68",3665.68,PSA,10,[],130/094,False,https://www.ebay.com/itm/168188651162,https://i.ebayimg.com/images/g/NFoAAeSwRJJpn-x6/s-l500.webp
"2025 Pokemon M2 Japanese Special Art Rare #110 Mega Charizard X ex PSA 10
Opens in a new window or tab",$510.00,510.0,PSA,10,[],,False,https://www.ebay.com/itm/389674261890,https://i.ebayimg.com/images/g/mzkAAeSw7~dpoHWT/s-l500.webp
"2025 Pokemon M2 Japanese Special Art Rare #110 Mega Charizard X ex PSA 10
Opens in a new window or tab",$570.00,570.0,PSA,10,[],,False,https://www.ebay.com/itm/389674213145,https://i.ebayimg.com/images/g/Y1EAAeSwuhJpoHJ6/s-l500.webp
"Pokemon Card Charizard GX SML 009/051 PSA10 GEM MINT Family Pokemon Game
Opens in a new window or tab",$198.00,198.0,PSA,10,[],009/051,False,https://www.ebay.com/itm/157712733812,https://i.ebayimg.com/images/g/WJwAAeSw9fZpoYXU/s-l500.webp
"PSA 10 MEGA Charizard X ex MA 223/193 MEGA Dream ex M2a Pokemon Card Japan 2025
Opens in a new window or tab",$204.99,204.99,PSA,10,[],223/193,False,https://www.ebay.com/itm/177878006140,https://i.ebayimg.com/images/g/QLsAAeSwnnppmEsY/s-l500.webp
"2020 Pokémon Sword & Shield BSP Charizard V Champ Path Elite Tr PSA 10
Opens in a new window or tab",$70.00,70.0,PSA,10,[],,False,https://www.ebay.com/itm/168172162168,https://i.ebayimg.com/images/g/7C0AAeSwG1Jpl7jt/s-l500.webp
"PSA 10 Charizard V Special Art Rare SAR 211/172 s12a VSTAR Universe Pokemon Card
Opens in a new window or tab",$92.00,92.0,PSA,10,[],211/172,False,https://www.ebay.com/itm/157704235675,https://i.ebayimg.com/images/g/2gUAAeSwuvlpA6jj/s-l500.webp
"2023 POKEMON JPN SV3-RULER OF THE BLACK FLAME #134 CHARIZARD EX PSA 10
Opens in a new window or tab",$405.00,405.0,PSA,10,[],,False,https://www.ebay.com/itm/298062443275,https://i.ebayimg.com/images/g/d5IAAeSwCxBpliq5/s-l500.webp
"2021 POKEMON SWSH BLACK STAR PROMO CELEBRATIONS COLL LANCE'S CHARIZARD V PSA 10
Opens in a new window or tab",$129.99,129.99,PSA,10,[],,False,https://www.ebay.com/itm/406727776440,https://i.ebayimg.com/images/g/GiAAAeSweSppoueM/s-l500.webp
"Charizard v 103/100 SR Alt Art Star Birth PSA 10 Gem Mint Pokemon Card CHINESE
Opens in a new window or tab",$202.23,202.23,PSA,10,[],103/100,False,https://www.ebay.com/itm/227183503586,https://i.ebayimg.com/images/g/8NcAAeSwlklpSyt4/s-l500.webp
"2021 Pokemon Celebrations Charizard-Holo #4 GEM MT PSA 10 Classic Coll-Base Set
Opens in a new window or tab",$260.00,260.0,PSA,10,[],,False,https://www.ebay.com/itm/168173937677,https://i.ebayimg.com/images/g/uboAAeSwLdZpmMC1/s-l500.webp
"PSA 10 SEQUENTIAL SET Pokemon Simplified Chinese Exclusive All 4 Radiants Eevee
Opens in a new window or tab",$299.99,299.99,PSA,10,[],,False,https://www.ebay.com/itm/127569001215,https://i.ebayimg.com/images/g/JikAAeSwOippQ03O/s-l500.webp
"2020 Pokemon SWSH Champion's Path Secret Rare #079 FA/Charizard v PSA 10 Gem MT
Opens in a new window or tab",$475.00,475.0,PSA,10,[],,False,https://www.ebay.com/itm/298057479282,https://i.ebayimg.com/images/g/4ekAAeSwIaRpm6H-/s-l500.webp
"2018 CHARIZARD HOLO POKEMON SUN & MOON TAG BOLT P.M JPN #013 PSA 10 GEM MT🔥✨✨
Opens in a new window or tab",$179.99,179.99,PSA,10,[],,False,https://www.ebay.com/itm/336456026944,https://i.ebayimg.com/images/g/YtYAAeSwAQ5ponvu/s-l500.webp
"2022 Pokemon SWSH Black Star Promo Charizard V Ultra-Prem Collection PSA 10 #260
Opens in a new window or tab",$420.00,420.0,PSA,10,[],,False,https://www.ebay.com/itm/177899232896,https://i.ebayimg.com/images/g/iToAAeSwxQVpoJP6/s-l500.webp
"Pokemon Mega Charizard X ex Inferno X Japanese Special Art Rare #110 PSA 10
Opens in a new window or tab",$730.00,730.0,PSA,10,[],,False,https://www.ebay.com/itm/287156763841,https://i.ebayimg.com/images/g/46EAAeSwLClpg4sI/s-l500.webp
"Pokemon PSA 10 Charizard Vstar #212 S12a Full Art Vstar Universe 2022 Japanese
Opens in a new window or tab",$212.62,212.62,PSA,10,[],,False,https://www.ebay.com/itm/317928290623,https://i.ebayimg.com/images/g/O4wAAeSwcG1pcNgM/s-l500.webp
"2022 POKEMON JPN SWORD & SHIELD STAR BIRTH #103 FULL ART/CHARIZARD V PSA 10
Opens in a new window or tab",$319.99,319.99,PSA,10,[],,False,https://www.ebay.com/itm/406719735066,https://i.ebayimg.com/images/g/MuUAAeSwOlFpnjzU/s-l500.webp
"PSA 10 Charizard Venusaur Blastoise SAR AR Complete Set Pokemon Card Japanese
Opens in a new window or tab","$1,395.45",1395.45,PSA,10,[],,False,https://www.ebay.com/itm/226745358558,https://i.ebayimg.com/images/g/5VgAAeSwnaloed4d/s-l500.webp
"CHARIZARD GX 2019 Pokemon #SM211 PSA 10 GEM-MINT Hidden Fates PROMO FULL ART!
Opens in a new window or tab",$89.99,89.99,PSA,10,[],,False,https://www.ebay.com/itm/358263642179,https://i.ebayimg.com/images/g/DZ0AAeSwWflpoNsY/s-l500.webp
"2025 POKEMON PFL EN-PHANTASMAL FLAMES MEGA HYPER RARE MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab","$3,151.00",3151.0,PSA,10,[],,False,https://www.ebay.com/itm/306783482012,https://i.ebayimg.com/images/g/Qr4AAeSw~J9pmgYl/s-l500.webp
"PSA 10 & 9 Charizard Mewtwo Japan VSTAR SEQ set S12A VSTAR Universe Pokemon Card
Opens in a new window or tab",$269.99,269.99,PSA,10,[],,False,https://www.ebay.com/itm/156329662184,https://i.ebayimg.com/images/g/6lEAAOSwm4VnR8BX/s-l500.webp
"PSA 10 Charizard VMAX #SV107 FA Pokemon SWSH Shining Fates 2021
Opens in a new window or tab",$289.99,289.99,PSA,10,[],,False,https://www.ebay.com/itm/177899470374,https://i.ebayimg.com/images/g/wGsAAeSweaFpoLJq/s-l500.webp
"PSA 10 Gem Mint Reshiram Charizard GX 108/095 Double Blaze HR FA 2019 Japanese
Opens in a new window or tab",$249.88,249.88,PSA,10,[],108/095,False,https://www.ebay.com/itm/275554446890,https://i.ebayimg.com/images/g/8T4AAOSw1RVjgNfz/s-l500.webp
"2023 Pokemon OBF EN Special Illustration Rare #223 Charizard ex PSA 10 GEM MINT
Opens in a new window or tab",$450.00,450.0,PSA,10,[],,False,https://www.ebay.com/itm/376991364651,https://i.ebayimg.com/images/g/EAYAAeSwgHVpnwz2/s-l500.webp
"2023 POKEMON OBF EN-OBSIDIAN FLAMES HYPER RARE #228 CHARIZARD EX PSA 10
Opens in a new window or tab",$235.00,235.0,PSA,10,[],,False,https://www.ebay.com/itm/168193985692,https://i.ebayimg.com/images/g/S3MAAeSwdbZpoupQ/s-l500.webp
"PSA 10 Charizard ex UR SSR Set SV4a 331/190 SV3 139/108 Pokemon Card Japanese
Opens in a new window or tab",$199.98,199.98,PSA,10,[],331/190,False,https://www.ebay.com/itm/336452158974,https://i.ebayimg.com/images/g/J5QAAeSwxghpm6Jt/s-l500.webp
"PSA 10 Mega Charizard X ex MA 223/193 M2a MEGA Dream ex Pokemon Card Japanese
Opens in a new window or tab",$195.70,195.7,PSA,10,[],223/193,False,https://www.ebay.com/itm/227137673174,https://i.ebayimg.com/images/g/ZJYAAeSw1-tpaFcA/s-l500.webp
"2025 POKEMON PHANTASMAL FLAMES SPECIAL ILLUSTRATION MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab","$1,525.00",1525.0,PSA,10,[],,False,https://www.ebay.com/itm/298043183075,https://i.ebayimg.com/images/g/LFEAAeSwVZJplXpV/s-l500.webp
"2022 Pokemon SWSH Brilliant Stars #154 FA Charizard V PSA 10 GEM MINT
Opens in a new window or tab",$620.00,620.0,PSA,10,[],,False,https://www.ebay.com/itm/366228511248,https://i.ebayimg.com/images/g/5B4AAeSwfQhpn3OJ/s-l500.webp
"🇬🇧 PSA 10 Mega Charizard X ex SR 094/080 Inferno X M2 Pokemon Card Japanese
Opens in a new window or tab",$102.79,102.79,PSA,10,[],094/080,False,https://www.ebay.com/itm/157702772393,https://i.ebayimg.com/images/g/liAAAeSwAiNpnJts/s-l500.webp
"PSA 10 Charizard SAR 201/165 Charmander Charmeleon Set Pokemon Card 151 Japanese
Opens in a new window or tab",$779.60,779.6,PSA,10,[],201/165,False,https://www.ebay.com/itm/226679541804,https://i.ebayimg.com/images/g/vS4AAOSwwNZoBhw1/s-l500.webp
"PSA 10 Charizard VMAX Shining Fates Full Art SV107/SV122 Pokemon Card FA 2021
Opens in a new window or tab",$254.99,254.99,PSA,10,[],,False,https://www.ebay.com/itm/167286274507,https://i.ebayimg.com/images/g/cp0AAeSwmDRpk4PS/s-l500.webp
"2025 POKEMON JPN M2-INFERNO X SPECIAL ART RARE #110 MEGA CHARIZARD X EX PSA 10
Opens in a new window or tab",$799.99,799.99,PSA,10,[],,False,https://www.ebay.com/itm/406719748279,https://i.ebayimg.com/images/g/O7AAAeSw6Appnj26/s-l500.webp
"2021 POKEMON CELEBRATIONS CLASSIC COLL #4 CHARIZARD-HOLO PSA 10
Opens in a new window or tab",$460.00,460.0,PSA,10,[],,False,https://www.ebay.com/itm/236651926861,https://i.ebayimg.com/images/g/NGoAAeSwVZJpnLxT/s-l500.webp
"CHARIZARD EX Pokémon TCG Scarlet & Violet Holo Full Art 183/165 PSA 10 English
Opens in a new window or tab",$185.00,185.0,PSA,10,[],183/165,False,https://www.ebay.com/itm/317933349136,https://i.ebayimg.com/images/g/sQcAAeSwv1xpolM5/s-l500.webp
"M CHARIZARD EX EVOLUTIONS POKEMON XY EVOLUTIONS 2016 13 PSA 10
Opens in a new window or tab",$154.74,154.74,PSA,10,[],,False,https://www.ebay.com/itm/137048971020,https://i.ebayimg.com/images/g/7xkAAeSwjYFplei7/s-l500.webp
"PSA 10 GEM MINT Japanese Gym Challenge 2 Blaine's Charizard No. 006 Holo Pokemon
Opens in a new window or tab","$1,726.12",1726.12,PSA,10,[],,False,https://www.ebay.com/itm/336452716746,https://i.ebayimg.com/images/g/~AsAAeSwvmdpjX30/s-l500.webp
"Charizard VMAX Rainbow Rare Champions Path 074/073 PSA 10
Opens in a new window or tab",$377.98,377.98,PSA,10,[],074/073,False,https://www.ebay.com/itm/366233665706,https://i.ebayimg.com/images/g/uOYAAeSwQuppng1z/s-l500.webp
"PSA10 Sequential Set Charizard EX SR UR SSR 125 139 331 JP Pokemon GEM MINT
Opens in a new window or tab",$398.00,398.0,PSA,10,[],,False,https://www.ebay.com/itm/168131748373,https://i.ebayimg.com/images/g/rRUAAeSwZUppgbYA/s-l500.webp
