title,price_str,price,grader,grade,keywords,card_number,sponsored,link,image_url
"2021 Pokemon Celebrations Classic Coll Base Set #15 Venusaur Holo PSA 10
Opens in a new window or tab",$124.97,124.97,PSA,10,,,False,https://www.ebay.com/itm/197827387242,https://i.ebayimg.com/images/g/6EoAAeSwsh9pn2jr/s-l500.webp
"Pokemon Venusaur holo classic collection jap PSA 10 #3 (no base set charizard)
Opens in a new window or tab",$129.93,129.93,PSA,10,,,False,https://www.ebay.com/itm/157262328846,https://i.ebayimg.com/images/g/i30AAeSwTFZoqC1w/s-l500.webp
"2021 Pokemon Celebrations Charizard Classic Collection Base Set #4/102 PSA 10
Opens in a new window or tab",$849.99,849.99,PSA,10,,4/102,False,https://www.ebay.com/itm/227206019573,https://i.ebayimg.com/images/g/DTwAAeSwLwhphjWJ/s-l500.webp
"2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE #013 CHARIZARD V PSA 10
Opens in a new window or tab",$47.90,47.9,PSA,10,,,False,https://www.ebay.com/itm/306777585158,https://i.ebayimg.com/images/g/JxcAAeSwy6hpldy-/s-l500.webp
"2021 Pokemon Celebrations Charizard-Holo Classic Coll. #4 GEM MT PSA 10 Base Set
Opens in a new window or tab",$690.07,690.07,PSA,10,,,False,https://www.ebay.com/itm/168145647282,https://i.ebayimg.com/images/g/UwQAAeSwEpVpf~Lv/s-l500.webp
"🔥 Charizard Holo PSA 10 1996 Pokemon Japanese Nintendo RARE CHAOS WALL ART 🔥
Opens in a new window or tab",$42.99,42.99,PSA,10,,,False,https://www.ebay.com/itm/305689293062,https://i.ebayimg.com/images/g/RAIAAOSwq8Fmo3u2/s-l500.webp
"Pokemon Celebrations Charizard 4/102 Holo Base Set Classic Collection PSA 10
Opens in a new window or tab",$849.95,849.95,PSA,10,,4/102,False,https://www.ebay.com/itm/397539402262,https://i.ebayimg.com/images/g/BPUAAOSwR0toVaob/s-l500.webp
"【PSA10】Pokemon Card Japanese Charizard CHR 187/184 S8b Vmax Climax Full Art.
Opens in a new window or tab",$95.00,95.0,PSA,10,,187/184,False,https://www.ebay.com/itm/389592732017,https://i.ebayimg.com/images/g/aeQAAeSwszlpiF7M/s-l500.webp
"Pokemon TCG Charizard 011/078 Pokemon GO Radiant Rare PSA 10
Opens in a new window or tab",$99.00,99.0,PSA,10,,011/078,False,https://www.ebay.com/itm/187726964311,https://i.ebayimg.com/images/g/gGwAAeSwAWNpEWEV/s-l500.webp
"Pokemon Card - CHARIZARD - Celebrations 25th Base Set - ENG - PSA 10 GEM MINT
Opens in a new window or tab",$708.72,708.72,PSA,10,,,False,https://www.ebay.com/itm/365897111519,https://i.ebayimg.com/images/g/MOIAAeSwk0Zo3i~b/s-l500.webp
"Pikachu Carddass Prism Pokemon Card PSA 10 BANDAI 2000 Anime Movie 2
Opens in a new window or tab",$640.62,640.62,PSA,10,,,False,https://www.ebay.com/itm/235621914033,https://i.ebayimg.com/images/g/M10AAOSw091meN0G/s-l500.webp
"Charizard Base Set 1st Edition Square psa 10 No Blastoise, Venusaur, Pikachu
Opens in a new window or tab",$707.54,707.54,PSA,10,1st Edition,,False,https://www.ebay.com/itm/227100778223,https://i.ebayimg.com/images/g/Ir0AAeSwWORpI1bq/s-l500.webp
"Charizard 143/S-P PSA 10 GEM MINT Pokemon Card Japanese Illustration Promo
Opens in a new window or tab",$63.85,63.85,PSA,10,,,False,https://www.ebay.com/itm/236625215165,https://i.ebayimg.com/images/g/cpMAAeSw2E9piQsw/s-l500.webp
"Charizard #06 Pokemon Trading Card Game Mini KFC 1998 Nintendo WOTC PSA 10
Opens in a new window or tab",$799.99,799.99,PSA,10,,,False,https://www.ebay.com/itm/156273556281,https://i.ebayimg.com/images/g/EGMAAeSwcu9pHmxZ/s-l500.webp
"PSA 10 CHARIZARD 1999 Pokemon Base Unlimited #4/102 Holo Non-Shadowless GEM MINT
Opens in a new window or tab","$49,999.99",49999.99,PSA,10,Shadowless,4/102,False,https://www.ebay.com/itm/142638569591,https://i.ebayimg.com/images/g/yMUAAOSwnTdaRUQg/s-l500.webp
